Date,A,B,C,D,E
2020/5/3 02:51,-3,8,-6.2,28,27
2020/5/3 02:52,0,9,-6.2,28,27
2020/5/3 02:53,-4,8,-6.2,28,27
2020/5/3 02:54,6,8,-6.2,28,27
2020/5/3 02:55,-6,8,-6.2,28,27
2020/5/3 02:56,-6,8,-6.2,28,27
2020/5/3 02:57,5,9,-6.2,28,27
2020/5/3 02:58,2,7,-6.2,28,27
2020/5/3 02:59,-10,8,-6.2,28,27
2020/5/3 03:00,2,8,-6.2,28,27
2020/5/3 03:01,0,7,-6.2,28,27
2020/5/3 03:02,-4,8,-6.2,28,27
2020/5/3 03:03,-3,8,-6.2,28,27
2020/5/3 03:04,-3,7,-6.3,28,27
2020/5/3 03:05,3,8,-6.2,28,27
2020/5/3 03:06,-6,8,-6.2,28,27
2020/5/3 03:07,-7,8,-6.2,28,27
2020/5/3 03:08,3,8,-6.2,28,27
2020/5/3 03:09,-2,7,-6.2,28,27
2020/5/3 03:10,-8,7,-6.2,28,27
2020/5/3 03:11,-2,8,-6.2,28,27
2020/5/3 03:12,-4,8,-6.2,28,27
2020/5/3 03:13,0,7,-6.1,28,27
2020/5/3 03:14,-1,8,-6.2,28,27
2020/5/3 03:15,-3,7,-6.2,28,27
2020/5/3 03:16,-1,8,-6.2,28,27
2020/5/3 03:17,0,7,-6.2,28,27
2020/5/3 03:18,1,8,-6.2,28,27
2020/5/3 03:19,-5,8,-6.2,28,27
2020/5/3 03:20,-2,8,-6.2,28,27
2020/5/3 03:21,1,8,-6.3,28,27
2020/5/3 03:22,8,8,-6.1,28,27
2020/5/3 03:23,-3,7,-6,28,27
2020/5/3 03:24,6,9,-6,28,27
2020/5/3 03:25,2,8,-6,28,28
2020/5/3 03:26,1,7,-6.1,28,28
2020/5/3 03:27,-9,8,-6,28,28
2020/5/3 03:28,-4,8,-6.1,28,27
2020/5/3 03:29,2,8,-6.1,28,27
2020/5/3 03:30,0,8,-6.1,28,27
2020/5/3 03:31,4,7,-6.1,28,27
2020/5/3 03:32,-2,7,-6.1,28,27
2020/5/3 03:33,3,8,-6.1,28,27
2020/5/3 03:34,1,7,-6.2,28,27
2020/5/3 03:35,-2,7,-6.1,28,27
2020/5/3 03:36,-10,7,-6.1,28,27
2020/5/3 03:37,0,8,-6.1,28,27
2020/5/3 03:38,6,8,-6,28,27
2020/5/3 03:39,-5,8,-6.1,28,27
2020/5/3 03:40,3,8,-6.1,28,27
2020/5/3 03:41,-2,9,-6.1,28,27
2020/5/3 03:42,5,8,-6.1,28,27
2020/5/3 03:43,-4,7,-6.1,28,27
2020/5/3 03:44,-3,8,-6.1,28,27
2020/5/3 03:45,-1,8,-6.1,28,27
2020/5/3 03:46,-5,9,-6.2,28,27
2020/5/3 03:47,4,7,-6.3,28,27
2020/5/3 03:48,5,8,-6.2,28,27
2020/5/3 03:49,7,8,-6.2,28,27
2020/5/3 03:50,-2,7,-6.2,28,27
2020/5/3 03:51,6,8,-6.2,28,27
2020/5/3 03:52,-2,8,-6.3,28,27
2020/5/3 03:53,-5,7,-6.2,28,27
2020/5/3 03:54,-10,7,-6.2,28,27
2020/5/3 03:55,-2,8,-6.2,28,27
2020/5/3 03:56,-7,8,-6.2,28,27
2020/5/3 03:57,8,8,-6.2,28,27
2020/5/3 03:58,-5,8,-6.2,28,27
2020/5/3 03:59,0,8,-6.3,28,27
2020/5/3 04:00,-2,8,-6.2,28,27
2020/5/3 04:01,1,8,-6.2,28,27
2020/5/3 04:02,-5,7,-6.2,28,27
2020/5/3 04:03,-10,8,-6.2,28,27
2020/5/3 04:04,1,8,-6.2,28,27
2020/5/3 04:05,0,8,-6.2,28,27
2020/5/3 04:06,-8,8,-6.2,28,27
2020/5/3 04:07,-2,8,-6.2,28,27
2020/5/3 04:08,2,7,-6.2,28,27
2020/5/3 04:09,-3,8,-6.2,28,27
2020/5/3 04:10,5,8,-6.2,28,27
2020/5/3 04:11,1,8,-6.2,28,27
2020/5/3 04:12,-5,7,-6.2,28,27
2020/5/3 04:13,0,7,-6.3,28,27
2020/5/3 04:14,-4,8,-6.2,28,27
2020/5/3 04:15,1,8,-6.2,28,27
2020/5/3 04:16,-2,7,-6.2,28,27
2020/5/3 04:17,-4,7,-6.1,28,27
2020/5/3 04:18,-3,8,-6,28,27
2020/5/3 04:19,-6,8,-6.1,28,27
2020/5/3 04:20,-2,8,-6,28,28
2020/5/3 04:21,-2,9,-6,29,28
2020/5/3 04:22,-1,8,-6.1,29,28
2020/5/3 04:23,-2,8,-6,28,28
2020/5/3 04:24,0,8,-6,28,27
2020/5/3 04:25,-1,7,-6.1,28,27
2020/5/3 04:26,-2,8,-6.1,28,27
2020/5/3 04:27,-9,7,-6.1,28,27
2020/5/3 04:28,8,8,-6.1,28,27
2020/5/3 04:29,-5,8,-6.2,28,27
2020/5/3 04:30,2,8,-6.2,28,27
2020/5/3 04:31,-3,8,-6.3,28,27
2020/5/3 04:32,0,8,-6.2,28,27
2020/5/3 04:33,5,7,-6.2,28,27
2020/5/3 04:34,-4,8,-6.2,28,27
2020/5/3 04:35,-2,8,-6.2,28,27
2020/5/3 04:36,5,8,-6.3,28,27
2020/5/3 04:37,-2,8,-6.2,28,27
2020/5/3 04:38,7,7,-6.2,28,27
2020/5/3 04:39,-3,8,-6.2,28,27
2020/5/3 04:40,8,7,-6.3,28,27
2020/5/3 04:41,-10,7,-6.2,28,27
2020/5/3 04:42,-8,8,-6.2,28,27
2020/5/3 04:43,5,8,-6.2,28,27
2020/5/3 04:44,10,8,-6.2,28,27
2020/5/3 04:45,-6,7,-6.3,28,27
2020/5/3 04:46,1,7,-6.2,28,27
2020/5/3 04:47,-2,7,-6.2,28,27
2020/5/3 04:48,-5,7,-6.3,28,27
2020/5/3 04:49,0,8,-6.2,28,27
2020/5/3 04:50,-2,8,-6.2,28,27
2020/5/3 04:51,-7,7,-6.2,28,27
2020/5/3 04:52,0,7,-6.2,28,27
2020/5/3 04:53,-1,7,-6.2,28,27
2020/5/3 04:54,-1,8,-6.2,28,27
2020/5/3 04:55,-7,8,-6.2,28,27
2020/5/3 04:56,9,7,-6.2,28,27
2020/5/3 04:57,2,8,-6.3,28,27
2020/5/3 04:58,-4,7,-6.2,28,27
2020/5/3 04:59,-1,7,-6.2,28,27
2020/5/3 05:00,0,7,-6.2,28,27
2020/5/3 05:01,-6,7,-6.2,28,27
2020/5/3 05:02,-4,7,-6.2,28,27
2020/5/3 05:03,-4,7,-6.2,28,27
2020/5/3 05:04,-1,8,-6.2,28,27
2020/5/3 05:05,-6,7,-6.2,28,27
2020/5/3 05:06,-1,8,-6.2,28,27
2020/5/3 05:07,0,8,-6.2,28,27
2020/5/3 05:08,-3,8,-6.2,28,27
2020/5/3 05:09,-3,8,-6.2,28,27
2020/5/3 05:10,-4,8,-6.2,28,27
2020/5/3 05:11,-5,7,-6.3,28,27
2020/5/3 05:12,0,8,-6.1,28,27
2020/5/3 05:13,1,8,-6.1,28,27
2020/5/3 05:14,7,8,-6,28,27
2020/5/3 05:15,-4,8,-6,28,27
2020/5/3 05:16,-2,7,-6.1,28,28
2020/5/3 05:17,0,8,-6,28,28
2020/5/3 05:18,-1,8,-6.1,28,27
2020/5/3 05:19,-6,8,-6.1,28,27
2020/5/3 05:20,3,8,-6.1,28,27
2020/5/3 05:21,-6,8,-6.1,28,27
2020/5/3 05:22,-8,8,-6.1,28,27
2020/5/3 05:23,0,8,-6,28,27
2020/5/3 05:24,1,8,-6.1,28,27
2020/5/3 05:25,4,8,-6.1,28,27
2020/5/3 05:26,5,8,-6.1,28,27
2020/5/3 05:27,-2,8,-6.1,28,27
2020/5/3 05:28,2,8,-6.1,28,27
2020/5/3 05:29,10,7,-6.1,28,27
2020/5/3 05:30,-4,8,-6.1,28,27
2020/5/3 05:31,-7,8,-6,28,27
2020/5/3 05:32,7,8,-6.2,28,27
2020/5/3 05:33,5,8,-6.2,28,27
2020/5/3 05:34,0,8,-6.2,28,27
2020/5/3 05:35,-10,8,-6.2,28,27
2020/5/3 05:36,7,8,-6.2,28,27
2020/5/3 05:37,-1,9,-6.2,28,27
2020/5/3 05:38,0,8,-6.2,28,27
2020/5/3 05:39,-9,7,-6.3,28,27
2020/5/3 05:40,-9,7,-6.3,28,27
2020/5/3 05:41,-5,8,-6.2,28,27
2020/5/3 05:42,0,7,-6.2,28,27
2020/5/3 05:43,-5,7,-6.2,28,27
2020/5/3 05:44,-5,7,-6.2,28,27
2020/5/3 05:45,3,8,-6.2,28,27
2020/5/3 05:46,1,8,-6.2,28,27
2020/5/3 05:47,-9,8,-6.2,28,27
2020/5/3 05:48,2,8,-6.2,28,27
2020/5/3 05:49,-3,8,-6.2,28,27
2020/5/3 05:50,4,8,-6.2,28,27
2020/5/3 05:51,6,8,-6.2,28,27
2020/5/3 05:52,0,8,-6.2,28,27
2020/5/3 05:53,-2,8,-6.2,28,27
2020/5/3 05:54,2,8,-6.2,28,27
2020/5/3 05:55,-9,8,-6.2,28,27
2020/5/3 05:56,5,7,-6.2,28,27
2020/5/3 05:57,-5,8,-6.2,28,27
2020/5/3 05:58,2,8,-6.2,28,27
2020/5/3 05:59,-7,8,-6.2,28,27
2020/5/3 06:00,-1,9,-6.2,28,27
2020/5/3 06:01,2,8,-6.2,28,27
2020/5/3 06:02,-2,7,-6.2,28,27
2020/5/3 06:03,-1,9,-6.2,28,27
2020/5/3 06:04,-10,8,-6.2,28,27
2020/5/3 06:05,-2,8,-6.3,28,27
2020/5/3 06:06,4,8,-6,28,27
2020/5/3 06:07,3,8,-6,28,27
2020/5/3 06:08,1,9,-6,28,28
2020/5/3 06:09,-4,8,-6,28,28
2020/5/3 06:10,2,8,-6,28,28
2020/5/3 06:11,0,8,-6,28,28
2020/5/3 06:12,3,7,-6.1,28,27
2020/5/3 06:13,-1,8,-6.1,28,27
2020/5/3 06:14,1,8,-6,28,27
2020/5/3 06:15,2,8,-6,28,27
2020/5/3 06:16,-7,8,-6,28,27
2020/5/3 06:17,0,8,-6.1,28,27
2020/5/3 06:18,-8,8,-6.1,28,27
2020/5/3 06:19,-7,9,-6.1,28,27
2020/5/3 06:20,2,8,-6.1,28,27
2020/5/3 06:21,1,7,-6.1,28,27
2020/5/3 06:22,7,8,-6.1,28,27
2020/5/3 06:23,-5,8,-6,28,27
2020/5/3 06:24,-4,8,-6.1,28,27
2020/5/3 06:25,-6,9,-6,28,27
2020/5/3 06:26,5,8,-6.1,28,27
2020/5/3 06:27,-6,8,-6.1,28,27
2020/5/3 06:28,4,7,-6.1,28,27
2020/5/3 06:29,-5,8,-6,28,27
2020/5/3 06:30,-8,7,-6.1,28,27
2020/5/3 06:31,-2,8,-6.1,28,27
2020/5/3 06:32,-1,8,-6,28,27
2020/5/3 06:33,-2,8,-6,28,27
2020/5/3 06:34,-3,8,-6.2,28,27
2020/5/3 06:35,-2,8,-6.2,28,27
2020/5/3 06:36,-9,8,-6.2,28,27
2020/5/3 06:37,5,8,-6.2,28,27
2020/5/3 06:38,-6,7,-6.2,28,27
2020/5/3 06:39,-10,8,-6.2,28,27
2020/5/3 06:40,-6,7,-6.2,28,27
2020/5/3 06:41,-4,7,-6.2,28,27
2020/5/3 06:42,2,7,-6.2,28,27
2020/5/3 06:43,11,8,-6.2,28,27
2020/5/3 06:44,-10,9,-6.2,28,27
2020/5/3 06:45,-9,8,-6.2,28,27
2020/5/3 06:46,-3,7,-6.2,28,27
2020/5/3 06:47,0,8,-6.2,28,27
2020/5/3 06:48,-2,8,-6.2,28,27
2020/5/3 06:49,8,7,-6.2,28,27
2020/5/3 06:50,1,8,-6.2,28,27
2020/5/3 06:51,3,8,-6.2,28,27
2020/5/3 06:52,-4,8,-6.2,28,27
2020/5/3 06:53,2,8,-6.2,28,27
2020/5/3 06:54,0,7,-6.3,28,27
2020/5/3 06:55,-3,8,-6.3,28,27
2020/5/3 06:56,0,9,-6.2,28,27
2020/5/3 06:57,-8,8,-6.2,28,27
2020/5/3 06:58,-2,7,-6.2,28,27
2020/5/3 06:59,0,8,-6.2,28,27
2020/5/3 07:00,-2,8,-6.2,28,27
2020/5/3 07:01,0,8,-5.9,28,27
2020/5/3 07:02,-1,8,-6,28,27
2020/5/3 07:03,-4,8,-6,28,28
2020/5/3 07:04,-6,8,-6,28,28
2020/5/3 07:05,-4,8,-6,28,28
2020/5/3 07:06,-7,8,-6.1,28,27
2020/5/3 07:07,0,7,-6,28,27
2020/5/3 07:08,-5,8,-6,28,27
2020/5/3 07:09,-3,8,-6.1,28,27
2020/5/3 07:10,1,8,-6.1,28,27
2020/5/3 07:11,-3,7,-6.1,28,27
2020/5/3 07:12,-3,8,-6,28,27
2020/5/3 07:13,5,8,-6.1,28,27
2020/5/3 07:14,-1,8,-6.1,28,27
2020/5/3 07:15,-3,7,-6.1,28,27
2020/5/3 07:16,7,8,-6.1,28,27
2020/5/3 07:17,-4,8,-6.1,28,27
2020/5/3 07:18,5,7,-6.1,28,27
2020/5/3 07:19,-1,8,-6.1,28,27
2020/5/3 07:20,5,7,-6,28,27
2020/5/3 07:21,-5,8,-6,28,27
2020/5/3 07:22,1,7,-6.1,28,27
2020/5/3 07:23,2,8,-6,28,27
2020/5/3 07:24,7,8,-6.1,28,27
2020/5/3 07:25,8,9,-6.1,28,27
2020/5/3 07:26,-1,8,-6,28,27
2020/5/3 07:27,2,8,-6,28,27
2020/5/3 07:28,-2,8,-6,28,27
2020/5/3 07:29,0,8,-6.1,28,27
2020/5/3 07:30,-1,8,-6,28,27
2020/5/3 07:31,-3,8,-6.1,28,27
2020/5/3 07:32,-10,8,-6,28,27
2020/5/3 07:33,-3,8,-6.1,28,27
2020/5/3 07:34,-4,8,-6,28,27
2020/5/3 07:35,0,8,-6.1,28,27
2020/5/3 07:36,-7,8,-6.2,28,27
2020/5/3 07:37,-1,8,-6.2,28,27
2020/5/3 07:38,-6,7,-6.2,28,27
2020/5/3 07:39,-1,7,-6.2,28,27
2020/5/3 07:40,7,7,-6.2,28,27
2020/5/3 07:41,5,8,-6.2,28,27
2020/5/3 07:42,-7,7,-6.2,28,27
2020/5/3 07:43,-1,8,-6.2,28,27
2020/5/3 07:44,-2,8,-6.2,28,27
2020/5/3 07:45,1,7,-6.3,28,27
2020/5/3 07:46,-2,8,-6.3,28,27
2020/5/3 07:47,-4,7,-6.2,28,27
2020/5/3 07:48,-1,8,-6.2,28,27
2020/5/3 07:49,-2,8,-6.2,28,27
2020/5/3 07:50,1,7,-6.2,28,27
2020/5/3 07:51,-3,8,-6.2,28,27
2020/5/3 07:52,1,8,-6.2,28,27
2020/5/3 07:53,2,7,-6.2,28,27
2020/5/3 07:54,-2,7,-6.2,28,27
2020/5/3 07:55,3,7,-6.1,28,27
2020/5/3 07:56,2,8,-6,28,27
2020/5/3 07:57,5,8,-6,28,27
2020/5/3 07:58,-3,7,-6,28,27
2020/5/3 07:59,-8,8,-6,28,28
2020/5/3 08:00,-4,8,-6,28,28
2020/5/3 08:01,-1,7,-6.1,28,27
2020/5/3 08:02,-3,8,-6,28,27
2020/5/3 08:03,-5,8,-6,28,27
2020/5/3 08:04,-4,8,-6,28,27
2020/5/3 08:05,6,8,-6,28,27
2020/5/3 08:06,-3,8,-6,28,27
2020/5/3 08:07,-3,8,-6.1,28,27
2020/5/3 08:08,-2,7,-6.1,28,27
2020/5/3 08:09,-1,8,-6,28,27
2020/5/3 08:10,0,8,-6,28,27
2020/5/3 08:11,-3,8,-6.1,28,27
2020/5/3 08:12,-3,8,-6.2,28,27
2020/5/3 08:13,-5,8,-6.2,28,27
2020/5/3 08:14,5,7,-6.2,28,27
2020/5/3 08:15,3,7,-6.2,28,27
2020/5/3 08:16,7,8,-6.2,28,27
2020/5/3 08:17,1,8,-6.2,28,27
2020/5/3 08:18,1,8,-6.2,28,27
2020/5/3 08:19,-3,8,-6.2,28,27
2020/5/3 08:20,-3,8,-6.2,28,27
2020/5/3 08:21,-10,9,-6.2,28,27
2020/5/3 08:22,-10,8,-6.2,28,27
2020/5/3 08:23,-2,7,-6.2,28,27
2020/5/3 08:24,-4,8,-6.2,28,27
2020/5/3 08:25,-3,7,-6.2,28,27
2020/5/3 08:26,2,7,-6.2,28,27
2020/5/3 08:27,-10,8,-6.1,28,27
2020/5/3 08:28,-4,8,-6.2,28,27
2020/5/3 08:29,-5,8,-6.2,28,27
2020/5/3 08:30,-1,8,-6.2,28,27
2020/5/3 08:31,-6,8,-6.2,28,27
2020/5/3 08:32,-7,7,-6.2,28,27
2020/5/3 08:33,12,7,-6.2,28,27
2020/5/3 08:34,2,8,-6.2,28,27
2020/5/3 08:35,-1,8,-6.2,28,27
2020/5/3 08:36,3,9,-6.2,28,27
2020/5/3 08:37,6,8,-6.2,28,27
2020/5/3 08:38,-7,7,-6.2,28,27
2020/5/3 08:39,-3,8,-6.2,28,27
2020/5/3 08:40,-5,8,-6.2,28,27
2020/5/3 08:41,-2,7,-6.2,28,27
2020/5/3 08:42,-2,8,-6.2,28,27
2020/5/3 08:43,-3,8,-6.2,28,27
2020/5/3 08:44,1,8,-6.2,28,27
2020/5/3 08:45,-8,8,-6.2,28,27
2020/5/3 08:46,4,7,-6.2,28,27
2020/5/3 08:47,1,7,-6.2,28,27
2020/5/3 08:48,1,7,-6.2,28,27
2020/5/3 08:49,4,8,-6.2,28,27
2020/5/3 08:50,1,8,-6.1,28,27
2020/5/3 08:51,-1,7,-6,28,27
2020/5/3 08:52,3,7,-5.9,28,28
2020/5/3 08:53,-9,9,-6,28,28
2020/5/3 08:54,2,8,-6,28,28
2020/5/3 08:55,0,9,-6,28,28
2020/5/3 08:56,1,9,-6,28,27
2020/5/3 08:57,-6,8,-6,28,27
2020/5/3 08:58,-2,8,-6.1,28,27
2020/5/3 08:59,10,7,-6.1,28,27
2020/5/3 09:00,10,8,-6,28,27
2020/5/3 09:01,5,8,-6,28,27
2020/5/3 09:02,3,8,-6,28,27
2020/5/3 09:03,2,8,-6,28,27
2020/5/3 09:04,1,8,-6,28,27
2020/5/3 09:05,-2,8,-6,28,27
2020/5/3 09:06,2,8,-6.1,28,27
2020/5/3 09:07,-2,7,-6.1,28,27
2020/5/3 09:08,-3,8,-6.1,28,27
2020/5/3 09:09,-1,9,-6,28,27
2020/5/3 09:10,11,8,-6,28,27
2020/5/3 09:11,6,8,-6.1,28,27
2020/5/3 09:12,0,7,-6.1,28,27
2020/5/3 09:13,9,7,-6.1,28,27
2020/5/3 09:14,0,8,-6.2,28,27
2020/5/3 09:15,-1,7,-6.2,28,27
2020/5/3 09:16,-10,8,-6.2,28,27
2020/5/3 09:17,-4,8,-6.2,28,27
2020/5/3 09:18,6,8,-6.2,28,27
2020/5/3 09:19,-1,8,-6.2,28,27
2020/5/3 09:20,-2,8,-6.2,28,27
2020/5/3 09:21,2,8,-6.2,28,27
2020/5/3 09:22,1,8,-6.2,28,27
2020/5/3 09:23,-1,8,-6.2,28,27
2020/5/3 09:24,-6,7,-6.2,28,27
2020/5/3 09:25,-4,7,-6.2,28,27
2020/5/3 09:26,-5,8,-6.2,28,27
2020/5/3 09:27,0,8,-6.2,28,27
2020/5/3 09:28,-1,7,-6.2,28,27
2020/5/3 09:29,-3,7,-6.2,28,27
2020/5/3 09:30,-7,7,-6.2,28,27
2020/5/3 09:31,-3,7,-6.2,28,27
2020/5/3 09:32,-9,7,-6.2,28,27
2020/5/3 09:33,-4,7,-6.2,28,27
2020/5/3 09:34,-5,8,-6.2,28,27
2020/5/3 09:35,-3,8,-6.2,28,27
2020/5/3 09:36,-1,8,-6.2,28,27
2020/5/3 09:37,0,9,-6.2,28,27
2020/5/3 09:38,0,7,-6.2,28,27
2020/5/3 09:39,2,9,-6.3,28,27
2020/5/3 09:40,-3,8,-6.2,28,27
2020/5/3 09:41,-4,7,-6.2,28,27
2020/5/3 09:42,-2,7,-6.2,28,27
2020/5/3 09:43,1,7,-6.2,28,27
2020/5/3 09:44,-2,8,-6.2,28,27
2020/5/3 09:45,-7,8,-6.1,28,27
2020/5/3 09:46,-4,8,-6,28,27
2020/5/3 09:47,-3,8,-6,28,27
2020/5/3 09:48,-3,8,-6,28,27
2020/5/3 09:49,-9,8,-6,28,27
2020/5/3 09:50,5,8,-6,28,27
2020/5/3 09:51,0,8,-6,28,27
2020/5/3 09:52,1,7,-6,28,27
2020/5/3 09:53,1,7,-6.1,28,27
2020/5/3 09:54,3,7,-6,28,27
2020/5/3 09:55,-9,8,-6,28,27
2020/5/3 09:56,-9,8,-6,28,27
2020/5/3 09:57,2,8,-6,28,27
2020/5/3 09:58,-3,8,-6,28,27
2020/5/3 09:59,-3,8,-6.1,28,27
2020/5/3 10:00,5,8,-6,28,27
2020/5/3 10:01,-10,8,-6,28,27
2020/5/3 10:02,-2,8,-6,28,27
2020/5/3 10:03,7,8,-6,28,27
2020/5/3 10:04,-10,8,-6,28,27
2020/5/3 10:05,-8,9,-6.1,28,27
2020/5/3 10:06,1,8,-6,28,27
2020/5/3 10:07,-2,7,-6,28,27
2020/5/3 10:08,-10,8,-6,28,27
2020/5/3 10:09,-8,8,-6.2,28,27
2020/5/3 10:10,-1,8,-6.2,28,27
2020/5/3 10:11,1,7,-6.2,28,27
2020/5/3 10:12,-10,8,-6.2,28,27
2020/5/3 10:13,-10,8,-6.2,28,27
2020/5/3 10:14,-1,8,-6.2,28,27
2020/5/3 10:15,-10,8,-6.2,28,27
2020/5/3 10:16,11,8,-6.1,28,27
2020/5/3 10:17,-10,8,-6.2,28,27
2020/5/3 10:18,1,8,-6.2,28,27
2020/5/3 10:19,1,8,-6.2,28,27
2020/5/3 10:20,-10,8,-6.2,28,27
2020/5/3 10:21,5,8,-6.2,28,27
2020/5/3 10:22,-2,8,-6.2,28,27
2020/5/3 10:23,1,8,-6.2,28,27
2020/5/3 10:24,-7,8,-6.2,28,27
2020/5/3 10:25,-9,8,-6.3,28,27
2020/5/3 10:26,3,7,-6.2,28,27
2020/5/3 10:27,-6,8,-6.2,28,27
2020/5/3 10:28,-9,7,-6.2,28,27
2020/5/3 10:29,-10,7,-6.2,28,27
2020/5/3 10:30,2,8,-6.2,28,27
2020/5/3 10:31,-7,8,-6.2,28,27
2020/5/3 10:32,0,7,-6.2,28,27
2020/5/3 10:33,-9,8,-6.2,28,27
2020/5/3 10:34,7,8,-6.2,28,27
2020/5/3 10:35,7,7,-6.2,28,27
2020/5/3 10:36,-10,8,-6.2,28,27
2020/5/3 10:37,9,8,-6.2,28,27
2020/5/3 10:38,-4,7,-6.3,28,27
2020/5/3 10:39,-6,7,-6.3,28,27
2020/5/3 10:40,2,8,-6.1,28,27
2020/5/3 10:41,-3,8,-6,28,27
2020/5/3 10:42,0,8,-6,28,28
2020/5/3 10:43,-3,7,-6,28,28
2020/5/3 10:44,-5,8,-6,28,28
2020/5/3 10:45,1,8,-6.1,29,28
2020/5/3 10:46,-1,8,-6,29,27
2020/5/3 10:47,-2,8,-6,28,27
2020/5/3 10:48,-1,8,-6.1,28,27
2020/5/3 10:49,-5,7,-6.1,28,27
2020/5/3 10:50,2,8,-6.2,28,27
2020/5/3 10:51,-10,7,-6.2,28,27
2020/5/3 10:52,-1,8,-6.2,28,27
2020/5/3 10:53,-2,8,-6.1,28,27
2020/5/3 10:54,-4,7,-6.2,28,27
2020/5/3 10:55,5,8,-6.1,28,27
2020/5/3 10:56,-1,8,-6.1,28,27
2020/5/3 10:57,5,9,-6.2,28,27
2020/5/3 10:58,-5,8,-6.2,28,27
2020/5/3 10:59,-4,7,-6.2,28,27
2020/5/3 11:00,-4,8,-6.2,28,27
2020/5/3 11:01,-4,8,-6.2,28,27
2020/5/3 11:02,-6,7,-6.2,28,27
2020/5/3 11:03,-8,8,-6.2,28,27
2020/5/3 11:04,-2,7,-6.1,28,27
2020/5/3 11:05,-10,7,-6.2,28,27
2020/5/3 11:06,-3,8,-6.2,28,27
2020/5/3 11:07,-5,8,-6.2,28,27
2020/5/3 11:08,10,8,-6.2,28,27
2020/5/3 11:09,3,9,-6.2,28,27
2020/5/3 11:10,0,8,-6.2,28,27
2020/5/3 11:11,-2,8,-6.2,28,27
2020/5/3 11:12,4,7,-6.2,28,27
2020/5/3 11:13,1,8,-6.2,28,27
2020/5/3 11:14,-4,8,-6.2,28,27
2020/5/3 11:15,8,7,-6.2,28,27
2020/5/3 11:16,-5,8,-6.2,28,27
2020/5/3 11:17,0,8,-6.2,28,27
2020/5/3 11:18,8,8,-6.2,28,27
2020/5/3 11:19,-1,8,-6.2,28,27
2020/5/3 11:20,1,8,-6.2,28,27
2020/5/3 11:21,4,7,-6.2,28,27
2020/5/3 11:22,0,7,-6.1,28,27
2020/5/3 11:23,2,8,-6.2,28,27
2020/5/3 11:24,-5,9,-6.2,28,27
2020/5/3 11:25,2,8,-6.2,28,27
2020/5/3 11:26,0,7,-6.2,28,27
2020/5/3 11:27,-3,8,-6.2,28,27
2020/5/3 11:28,8,8,-6.1,28,27
2020/5/3 11:29,-5,7,-6.2,28,27
2020/5/3 11:30,2,8,-6.2,28,27
2020/5/3 11:31,-4,8,-6.2,28,27
2020/5/3 11:32,1,8,-6.2,28,27
2020/5/3 11:33,0,9,-6.2,28,27
2020/5/3 11:34,-3,7,-6.2,28,27
2020/5/3 11:35,3,8,-6,28,27
2020/5/3 11:36,-3,9,-5.9,28,27
2020/5/3 11:37,-4,8,-6,28,28
2020/5/3 11:38,1,8,-6,28,28
2020/5/3 11:39,-7,9,-5.9,28,28
2020/5/3 11:40,0,7,-6,28,28
2020/5/3 11:41,5,8,-6,28,27
2020/5/3 11:42,1,8,-6,28,27
2020/5/3 11:43,-3,8,-6,28,27
2020/5/3 11:44,3,8,-6,28,27
2020/5/3 11:45,3,8,-6,28,27
2020/5/3 11:46,-8,8,-6,28,27
2020/5/3 11:47,-3,9,-5.9,28,27
2020/5/3 11:48,-1,7,-6,28,27
2020/5/3 11:49,-3,8,-6,28,27
2020/5/3 11:50,5,7,-6,28,27
2020/5/3 11:51,3,8,-6.1,28,27
2020/5/3 11:52,1,9,-6,28,27
2020/5/3 11:53,0,8,-6,28,27
2020/5/3 11:54,-4,8,-6,28,27
2020/5/3 11:55,7,8,-6,28,27
2020/5/3 11:56,-2,8,-6,28,27
2020/5/3 11:57,-9,8,-6,28,27
2020/5/3 11:58,-1,8,-6.2,28,27
2020/5/3 11:59,2,7,-6.2,28,27
2020/5/3 12:00,0,8,-6.2,28,27
2020/5/3 12:01,2,7,-6.1,28,27
2020/5/3 12:02,6,7,-6.2,28,27
2020/5/3 12:03,-2,9,-6.2,28,27
2020/5/3 12:04,-10,8,-6.1,28,27
2020/5/3 12:05,-3,8,-6.1,28,27
2020/5/3 12:06,-6,8,-6.1,28,27
2020/5/3 12:07,5,8,-6.2,28,27
2020/5/3 12:08,2,7,-6.1,28,27
2020/5/3 12:09,0,8,-6,28,27
2020/5/3 12:10,-1,8,-6.2,28,27
2020/5/3 12:11,3,8,-6.2,28,27
2020/5/3 12:12,-1,8,-6.1,28,27
2020/5/3 12:13,-1,8,-6.1,28,27
2020/5/3 12:14,3,8,-6.1,28,27
2020/5/3 12:15,6,8,-6.2,28,27
2020/5/3 12:16,1,8,-6.2,28,27
2020/5/3 12:17,-8,8,-6.1,28,27
2020/5/3 12:18,2,9,-6.2,28,27
2020/5/3 12:19,1,9,-6.1,28,27
2020/5/3 12:20,-2,8,-6.1,28,27
2020/5/3 12:21,-4,8,-6.2,28,27
2020/5/3 12:22,-8,9,-6.2,28,27
2020/5/3 12:23,-9,7,-6.1,28,27
2020/5/3 12:24,4,8,-6.1,28,27
2020/5/3 12:25,-2,8,-6.2,28,27
2020/5/3 12:26,-3,8,-6.1,28,27
2020/5/3 12:27,7,8,-6.1,28,27
2020/5/3 12:28,-3,8,-6.2,28,27
